product_url,product_name,brand,sku,image_url,star_rating,number_of_reviews,MRP,sale_price,discount_percentage,colour,description,details_and_care,style_1,category,material
https://www.debenhams.com/product/chapter-london-tanya-velvet-dress_p-1ece9696-0d4c-4e0c-9893-2a041ad71a96?colour=Black,Tanya Velvet Dress,Chapter London,SKU: M5060919919973,https://media.boohoo.com/i/boohoo/m5060919919973_black_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,35.1,30,Not Available,Black,"Our luscious Velvet Tie Dress will be your wardrobe favourite this season. Crafted from our ultra-luxe plush velvet, this midi dress oozes opulence. Designed in a classic black tone, it’s cut with a flattering V-neckline to accentuate the cinched tie waist, while the draped silhouette really flatters your curves. Midi Length , Velvet, Floaty , Also available in Emerald.
Style: Wrap Dress
Sleeve Length: 3/4 Sleeve
Length: Midi
Neckline: Plunge",95% Polyester 5% Elastane. Cold Hand Wash. Do Not Iron.,Wrap Dress,Dresses,Polyester
https://www.debenhams.com/product/krisp-v-neck-high-low-wrap-maxi-dress_p-d6f0dd00-e349-446d-9c2c-f959b8e08cf2?colour=Pink,V-Neck High Low Wrap Maxi Dress,KRISP,SKU: M5057061406611,https://media.boohoo.com/i/boohoo/m5057061406611_pink_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,4,1,59.99,30,Not Available,Pink,"Glamour ready gown that features dramatic train-like form and the bold front-to-back plunging neckline. Get that dignified look combining royal tailoring with fierce, show stopping silhouette.
Style: Bridesmaid Dress
Sleeve Length: Sleeveless
Neckline: V Neck
Design: Plain","Semi-sheer chiffon fabric, Satin lining, Pleated cross-over styling with padded bust.Low cut front and back, Sleeveless, Asymmetrical, high-low hemline, Zip back fastening.Occasion: Wedding / Bridesmaid / Bridal / Prom / Races / Special Occasions / Garden Party / Evenings / Material: 100% Polyester",Bridesmaid Dress,Dresses,Polyester
https://www.debenhams.com/product/mela-white-polka-dot-wrap-dress_p-06d658b6-f584-4693-a80b-5d6e48389404?colour=White,White Polka Dot Wrap Dress,Mela,SKU: M5052011988889,https://media.boohoo.com/i/boohoo/m5052011988889_white_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,55,30,45,White,"The Mela Polka Dot Wrap Dress is the answer to your wardrobe dilemmas. Defined by a tie waist and short soft sleeves, it sits below the knee in a semi-fitted shape. The frill that runs from hip to hem adds a flirty feel to this dress.
Style: Wrap Dress
Sleeve Length: Short Sleeve
Length: Midi
Neckline: Wrap
Detail: All Over Print
Design: Print
Fabric: Woven",100% Polyester. Machine Wash At 30.,Wrap Dress,Dresses,Polyester
https://www.debenhams.com/product/fs-collection-wrap-top-summer-mini-dress_p-4f5bfe4b-86fd-43fa-a68a-cf0ed4e1c936?colour=Green,Wrap Top Summer Mini Dress,FS Collection,SKU: M4099606027401,https://media.boohoo.com/i/boohoo/m4099606027401_green_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,40,30,Not Available,Green,"Introducing our Summer Mini Wrap Top Dress with Tie Detail Sleeve and Back Zip, the perfect addition to your summer wardrobe. This dress features a lightweight and breathable fabric that is perfect for warm summer days, while the wrap top design and tie detail sleeve add a touch of elegance and playfulness to the look. The adjustable tie waist ensures a perfect fit for all body types, while the mini length adds a touch of sexiness to the look.
Style: Skater Dress
Sleeve Length: Short Sleeve
Length: Mini
Neckline: Wrap
Design: Print
Fabric: Woven",100%:Polyester. Wash at 30. Model wears a size XS.,Skater Dress,Dresses,Polyester
https://www.debenhams.com/product/paradox-london-glitter-etta-wide-fit-low-heel-ankle-strap-sandals_p-9f285723-27c7-4436-a6b2-f80dea014b38?colour=Metallic%20Gold,Glitter 'Etta' Wide Fit Low Heel Ankle Strap Sandals,Paradox London,SKU: M5055960606941,https://media.boohoo.com/i/boohoo/m5055960606941_metallic%20gold_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,4,2,40,30,Not Available,Metallic Gold,"The Paradox London Etta sandals are wide fitting sandals with a stable low heel. The pretty mesh and crystal detailing add glamour to any special occasion outfit.
Style: Sandals
Fabric: N/A",Upper: Glitter. Lining: Synthetic. Sole: Synthetic. Care options: Use specialist cleaner,Sandals,Bags & Footwear ,Glitter & Mesh
https://www.debenhams.com/product/m-by-moda-madelynn-snake-print-court-shoes_p-24f819eb-1ec3-4ed7-b4f2-a6397eb2ade0?colour=Natural,'Madelynn' Snake Print Court Shoes,M by Moda,SKU: M5051645167172,https://media.boohoo.com/i/boohoo/m5051645167172_natural_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,75,30,60,Natural,"Meet Madelynn from the M by Moda range. Sitting on a square-toe platform - this stunning sandal will elevate any outfit. Complete with buckle strap detail.
Style: Court Shoes
Heel Height: High",Wipe clean. Fit: True To Size. Heel Height (cm): 11. Heel Type: Block. Material: Snake Print,Court Shoes,Bags & Footwear ,Not Available
https://www.debenhams.com/product/paradox-london-shimmer-theresa-wide-fit-kitten-heel-ankle-strap-sandal_p-badcddd5-3a2b-4089-a756-24c948a9a288?colour=Gold,Shimmer 'Theresa' WIDE FIT Kitten Heel Ankle Strap Sandal,Paradox London,SKU: M5055960622538,https://media.boohoo.com/i/boohoo/m5055960622538_silver_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,4,1,40,30,Not Available,Silver,"Theresa by Paradox London are a stunning wide fit mid heel sandal. They feature mesh and cross strap detailing, the perfect comfortable sandal to add to your sepcial occasion outfit.
Style: Sandals
Heel Height: Mid
Fabric: N/A",Upper: Metallic PU. Lining: Synthetic. Sole: Synthetic. Care options: Use specialist cleaner,Sandals,Bags & Footwear ,Polyurethane
https://www.debenhams.com/product/oasis-keyhole-detail-ponte-skater-dress_baa03666?colour=black,Keyhole Detail Ponte Skater Dress,Oasis,SKU: BAA03666-105-16,https://media.boohoo.com/i/boohoo/baa03666_black_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,79,31,61,Black,"Beautifully crafted in a ponte fabric, this dress is designed in a skater style with a flattering wrap fit and long sleeves. Perfect for achieving a simple yet sophisticated look, this mini dress comes complete with a sexy keyhole detailing at the front. Model wears a size 10.
Style: Mini Dress
Sleeve Length: Long Sleeve
Length: Mini","67% Viscose/Rayon, 28% Polyamide, 5% Elastane/Spandex. Machine Wash 40. Length 92cm. Model Wears Size 10.",Dress,Dresses,Viscose
https://www.debenhams.com/product/yours-pleated-bridesmaid-maxi-dress_p-0d361cb9-4ecc-4c0d-b9cc-a50cf4c0ceba?colour=Red,Pleated Bridesmaid Maxi Dress,Yours,SKU: M5059738448849,https://media.boohoo.com/i/boohoo/m5059738448849_red_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,69,31,Not Available,Red,"Meet your new occasionwear favourite with this bridesmaid dress from Yours Curve. This elegant plus size occasion dress for weddings can be worn by bridesmaids or attending guest, featuring a lace upper bodice and pleated mesh skirt at maxi length. Simply pair with heels to feel confident for your next special occasion.
Style: Maxi Dress
Sleeve Length: Short Sleeve",100% Polyester. Dry clean only.,Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/m-by-moda-olivar-porvair-flatforms_p-ae815770-d4d2-49fe-bfba-e4edb7f6698b?colour=Pink,'Olivar' Porvair Flatforms,M by Moda,SKU: M5051645166564,https://media.boohoo.com/i/boohoo/m5051645166564_pink_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,79,31,61,Pink,"Open your shoe collection to Olivar from the M by Moda range. Featuring a raffia detail sole, effortlessly adding texture to your outfits. Complete with velcro straps for easy foot entry.
Style: Flatforms
Heel Height: Low",Wipe clean. Fit: True To Size. Heel Height (cm): 4. Heel Type: Flat. Material: Porvair,Dress,Bags & Footwear ,Not Available
https://www.debenhams.com/product/coast-jewelled-brooch-detail-lace-heeled-court-shoe_bcc04965?colour=green,Jewelled Brooch Detail Lace Heeled Court Shoe,Coast,SKU: BCC04965-130-11,https://media.boohoo.com/i/boohoo/bcc04965_green_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,89,31,65,Green,"Taking you to new heights, heels can give you the confidence to feel like a brand new person. With lots of bold styles to choose from such as dazzling glitter slingbacks, feather embellished pumps, satin stilettos and cross-over platforms, our heel collection will have you planning your outfits from the feet up. Style: Jewelled Brooch Detail Lace Heeled Court Shoe. Ideal for: Bridesmaids.
Style: Court Shoes
Heel Height: Mid",Upper: Textile & Other Materials. Lining & Sock: Other Materials. Outer Sole: Other Materials. Heel height: 3inch,Court Shoe,Bags & Footwear ,Not Available
https://www.debenhams.com/product/dorothy-perkins-red-spot-shirred-waist-tiered-angel-sleeve-midi-dress_bqq10623?colour=red,Red Spot Shirred Waist Tiered Angel Sleeve Midi Dress,Dorothy Perkins,SKU: BQQ10623-157-16,https://media.boohoo.com/i/boohoo/bqq10623_red_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,39,31.2,20,Red,"You've got the plans, we've got the dresses. From midi dresses to maxi dresses, bridesmaid dresses and everything in between, we've got you covered for every event in the social calendar. Whether you're after occasionwear for a special event or updating your work attire with a simple shirt dress, you'll find a range of amazing styles and silhouettes at DP. Style: Red Spot Shirred Waist Tiered Angel Sleeve Midi Dress. Ideal for: Daywear. Design: Shirred. Model wears size UK 10 and is 5' 9"" tall. Make-up & Fragrance: Primer (Estée Lauder, Futurist Aqua Brilliance Watery Glow Primer), Foundation (Estée Lauder, Futurist Hydra Rescue Moisturizing Foundation SPF45), Bronzer (Benefit Hoola Matte Powder Bronzer), Mascara (Benefit, They'Re Real Lengthening Mascara Jet Black 8.5g), Setting Spray (Urban Decay, All Nighter Setting Spray 118ml), Fragrance (Jimmy Choo Eau De Parfum Signature).
Style: Fit & Flare Dress
Sleeve Length: Short Sleeve
Length: Midi","96% Viscose, 4% Elastane. Machine washable. Model wears size 10.",Midi Dress,Dresses,Viscose
https://www.debenhams.com/product/dorothy-perkins-bessy-bow-sling-back-court-shoes_bqq10865?colour=beige,Bessy Bow Sling Back Court Shoes,Dorothy Perkins,SKU: BQQ10865-103-11,https://media.boohoo.com/i/boohoo/bqq10865_beige_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,1,39,31.2,20,Beige,"Got somewhere special to be? Get all glammed up with our selection of main collection and wide fit women's heels for every occasion. From strappy heels and barely-there sandals to classic courts, embellished slingbacks and party platforms, we've got the perfect heels for all your plans. Choose from patent, metallic and leather-look styles and find your new faves today.Style: Bessy Bow Sling Back Court Shoes Fit: Regular Fit Ideal for: OccasionDesign: Bow Heel height: 8cm / 3.1 Inches Heel shape: Stiletto
Style: Court Shoes
Heel Height: Mid",Upper: synthetic material Lining And Sock: synthetic materials Outer: synthetic materials,Shoes,Bags & Footwear ,Synthetic
https://www.debenhams.com/product/dorothy-perkins-emma-sling-back-court-shoes_bqq10334?colour=black,Emma Sling Back Court Shoes,Dorothy Perkins,SKU: BQQ10334-105-11,https://media.boohoo.com/i/boohoo/bqq10334_black_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,1,39,31.2,20,Black,"Got somewhere special to be? Get all glammed up with our selection of main collection and wide fit women's heels for every occasion. From strappy heels and barely-there sandals to classic courts, embellished slingbacks and party platforms, we've got the perfect heels for all your plans. Choose from patent, metallic and leather-look styles and find your new faves today.Style: Emma Sling Back Court Shoes Fit: Regular Fit Ideal for: OccasionDesign: Minimal Fastening: Elastic Heel height: 9cm / 3.5 Inches Heel shape: Stiletto
Style: Court Shoes
Heel Height: Mid","Upper: Synthetic, Lining: Synthetic, Outsole: Synthetic",Court Shoes,Bags & Footwear ,Synthetic
https://www.debenhams.com/product/dorothy-perkins-extra-wide-fit-sweetie-block-heel-sandals_bqq09489?colour=black,Extra Wide Fit Sweetie Block Heel Sandals,Dorothy Perkins,SKU: BQQ09489-105-12,https://media.boohoo.com/i/boohoo/bqq09489_black_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,39,31.2,20,Black,"Got somewhere special to be? Get all glammed up with our selection of main collection and wide fit women's heels for every occasion. From strappy heels and barely-there sandals to classic courts, embellished slingbacks and party platforms, we've got the perfect heels for all your plans. Choose from patent, metallic and leather-look styles and find your new faves today. Style: Extra Wide Fit Sweetie Block Heel Sandals. Ideal for: Occasion. Fit: Extra Wide Fit. Heel height: 6-9cm/3-3.5"".
Style: Heeled Sandals
Heel Height: Mid","Upper: Synthetic, Lining: Synthetic, Outsole: Synthetic",Heel Sandals,Bags & Footwear ,Synthetic
https://www.debenhams.com/product/dorothy-perkins-extra-wide-fit-swirl-satin-block-heel-sandals_bqq10645?colour=pink,Extra Wide Fit Swirl Satin Block Heel Sandals,Dorothy Perkins,SKU: BQQ10645-155-11,https://media.boohoo.com/i/boohoo/bqq10645_pink_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,39,31.2,20,Pink,"Got somewhere special to be? Get all glammed up with our selection of main collection and wide fit women's heels for every occasion. From strappy heels and barely-there sandals to classic courts, embellished slingbacks and party platforms, we've got the perfect heels for all your plans. Choose from patent, metallic and leather-look styles and find your new faves today. Style: Extra Wide Fit Swirl Satin Block Heel Sandals. Ideal for: Occasion. Fit: Extra Wide Fit. Heel height: Over 9cm/3.5"".
Style: Heeled Sandals
Heel Height: Mid",Upper: synthetic material Lining And Sock: synthetic materials Outer: synthetic materials,Heel Sandals,Bags & Footwear ,Synthetic
https://www.debenhams.com/product/paradox-london-glitter-ingrid-mid-block-heel-sandals_p-a0de40f5-98d5-4ff2-820a-300c48e7405b?colour=Metallic%20Gold,Glitter 'Ingrid' Mid Block Heel Sandals,Paradox London,SKU: M5055960611952,https://media.boohoo.com/i/boohoo/m5055960611952_metallic%20gold_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,2.5,2,39,31.2,Not Available,Metallic Gold,"The Ingrid sandals combine mesh and glitter figure of eight straps the crystal details add extra glamour. The block heel provides superior comfort.
Style: Sandals
Heel Height: Mid
Fabric: N/A",Upper: Glitter. Lining: Synthetic. Sole: Resin. Care options: Use specialist cleaner,Sandals,Bags & Footwear ,Glitter & Mesh
https://www.debenhams.com/product/carvela-lovebird-vinyl-heels_p-aea55f22-9fc6-45d9-b149-1f09f53a1b65?colour=Pale%20Pink,'Lovebird Vinyl'  Heels,Carvela,SKU: M5045652679247,https://media.boohoo.com/i/boohoo/m5045652679247_pale%20pink_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,39,31.2,Not Available,Pale Pink,"The Lovebird Vinyl heel arrives in a clear vinyl topped with blush crystals creating an ombre effect. The stiletto heel is also crystal embellished.Heel height: 10cmPadded footbed for all day comfortMaterial: Textile
Style: Court Shoes
Heel Height: High",Main: Synthetic. Spot Clean.,Court Shoes,Bags & Footwear ,Synthetic
https://www.debenhams.com/product/lotus-lyla-slingback-court-shoes_p-00aab421-62d7-483e-9db8-d3724bb27420?colour=Silver,'Lyla' Slingback Court Shoes,Lotus,SKU: M5057561486274,https://media.boohoo.com/i/boohoo/m5057561486274_silver_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,3,4,39,31.2,Not Available,Silver,"The Lotus ‘Lyla’ court shoe offers standout style! The intricate laser cut out detailing that is encompassed on the glittery textile upper adds a unique finish to this heeled pump. With a soft pointed toe, a slender 8.5cm stiletto heel and adjustable slingback, this court shoe will certainly add a chic touch to a wealth of outfits.
Style: Court Shoes
Heel Height: High
Fabric: N/A",Upper: Textile. Lining / Sock: Other Materials / Other Materials. Sole: Other Materials. Heel Height: 8.5cm. Lightly Brush.,Court Shoes,Bags & Footwear ,Not Available
https://www.debenhams.com/product/dorothy-perkins-sunny-cage-heel-sandals_bqq12708?colour=gold,Sunny Cage Heel Sandals,Dorothy Perkins,SKU: BQQ12708-128-11,https://media.boohoo.com/i/boohoo/bqq12708_gold_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,39,31.2,20,Gold,"Got somewhere special to be? Get all glammed up with our selection of main collection and wide fit women's heels for every occasion. From strappy heels and barely-there sandals to classic courts, embellished slingbacks and party platforms, we've got the perfect heels for all your plans. Choose from patent, metallic and leather-look styles and find your new faves today. Style: Sunny Cage Heel Sandals. Ideal for: Occasion. Fit: Regular. Design: Strap Detail. Heel height: Over 9cm/3.5"".
Style: Heeled Sandals
Heel Height: Mid",Not Available,Heel Sandals,Bags & Footwear ,Not Available
https://www.debenhams.com/product/dorothy-perkins-teya-sparkly-block-heeled-sandals_bqq12060?colour=beige,Teya Sparkly Block Heeled Sandals,Dorothy Perkins,SKU: BQQ12060-103-12,https://media.boohoo.com/i/boohoo/bqq12060_beige_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,1,39,31.2,20,Beige,"Got somewhere special to be? Get all glammed up with our selection of main collection and wide fit women's heels for every occasion. From strappy heels and barely-there sandals to classic courts, embellished slingbacks and party platforms, we've got the perfect heels for all your plans. Choose from patent, metallic and leather-look styles and find your new faves today. Style: Teya Sparkly Block Heeled Sandals. Ideal for: Occasion. Fit: Regular. Heel height: 6-9cm/3-3.5"".
Style: Heeled Sandals
Heel Height: Mid",Upper: synthetic material Lining And Sock: synthetic materials Outer: synthetic materials,Sandals,Bags & Footwear ,Synthetic
